round,player_move,ai_move,winner
1219,2.0,3,AI
1220,2.0,1,Player
1221,2.0,1,Player
1222,3.0,2,Player
1223,2.0,3,AI
1224,3.0,1,AI
1225,2.0,1,Player
1226,3.0,3,Draw
1227,1.0,3,Player
1228,3.0,3,Draw
1229,2.0,3,AI
1230,1.0,3,Player
1231,2.0,1,Player
1232,3.0,1,AI
1233,1.0,3,Player
1234,1.0,3,Player
1235,1.0,1,Draw
1236,2.0,1,Player
1237,2.0,1,Player
1238,1.0,1,Draw
1239,1.0,3,Player
1240,2.0,1,Player
1241,2.0,1,Player
1242,2.0,1,Player
1243,3.0,2,Player
1244,2.0,2,Draw
1245,3.0,1,AI
1246,2.0,3,AI
1247,2.0,3,AI
1248,3.0,1,AI
1249,1.0,2,AI
1250,1.0,3,Player
1251,3.0,1,AI
1252,1.0,1,Draw
1253,3.0,2,Player
1254,1.0,3,Player
1255,1.0,3,Player
1256,3.0,1,AI
1257,2.0,3,AI
1258,3.0,2,Player
1259,2.0,1,Player
1260,2.0,3,AI
1261,1.0,3,Player
1262,3.0,1,AI
1263,2.0,3,AI
1264,3.0,3,Draw
1265,3.0,3,Draw
1266,2.0,1,Player
1267,1.0,2,AI
1268,2.0,1,Player
1269,3.0,3,Draw
1270,3.0,2,Player
1271,3.0,3,Draw
1272,2.0,1,Player
1273,2.0,3,AI
1274,1.0,1,Draw
1275,1.0,2,AI
1276,3.0,1,AI
1277,2.0,2,Draw
1278,2.0,3,AI
1279,1.0,2,AI
1280,3.0,1,AI
1281,2.0,3,AI
1282,1.0,3,Player
1283,3.0,3,Draw
1284,3.0,1,AI
1285,3.0,3,Draw
1286,3.0,2,Player
1287,3.0,2,Player
1288,1.0,1,Draw
1289,1.0,2,AI
1290,2.0,1,Player
1291,3.0,3,Draw
1292,3.0,3,Draw
1293,2.0,1,Player
1294,2.0,2,Draw
1295,,3,AI
1296,3.0,1,AI
1297,2.0,1,Player
1298,1.0,1,Draw
1299,3.0,3,Draw
1300,1.0,1,Draw
1301,1.0,1,Draw
1302,1.0,3,Player
1303,3.0,3,Draw
1304,2.0,1,Player
1305,2.0,1,Player
1306,1.0,1,Draw
1307,3.0,3,Draw
1308,3.0,3,Draw
1309,1.0,1,Draw
1310,1.0,3,Player
1311,2.0,3,AI
1312,1.0,1,Draw
1313,2.0,2,Draw
1314,2.0,3,AI
1315,1.0,1,Draw
1316,1.0,1,Draw
1317,1.0,3,Player
1318,3.0,3,Draw
1319,3.0,1,AI
1320,3.0,3,Draw
1321,2.0,3,AI
1322,2.0,2,Draw
1323,1.0,3,Player
1324,2.0,1,Player
1325,1.0,1,Draw
1326,2.0,2,Draw
1327,1.0,1,Draw
1328,1.0,2,AI
1329,1.0,1,Draw
1330,3.0,3,Draw
1331,2.0,3,AI
1332,3.0,1,AI
1333,,3,AI
1334,2.0,3,AI
1335,1.0,2,AI
1336,2.0,3,AI
1337,1.0,3,Player
1338,2.0,3,AI
1339,2.0,1,Player
1340,1.0,1,Draw
1341,2.0,2,Draw
1342,1.0,2,AI
1343,2.0,3,AI
1344,2.0,3,AI
1345,2.0,3,AI
1346,3.0,3,Draw
1347,2.0,3,AI
1348,3.0,2,Player
1349,2.0,2,Draw
1350,3.0,1,AI
1351,2.0,1,Player
1352,2.0,3,AI
1353,3.0,3,Draw
1354,3.0,1,AI
1355,2.0,3,AI
1356,1.0,3,Player
1357,3.0,3,Draw
1358,2.0,3,AI
1359,1.0,3,Player
1360,3.0,3,Draw
1361,1.0,3,Player
1362,3.0,1,AI
1363,3.0,3,Draw
1364,3.0,3,Draw
1365,1.0,2,AI
1366,2.0,1,Player
1367,2.0,3,AI
1368,3.0,1,AI
1369,3.0,1,AI
1370,3.0,1,AI
1371,2.0,1,Player
1372,3.0,3,Draw
1373,3.0,3,Draw
1374,2.0,2,Draw
1375,1.0,2,AI
1376,1.0,3,Player
1377,2.0,2,Draw
1378,1.0,1,Draw
1379,2.0,1,Player
1380,1.0,3,Player
1381,3.0,3,Draw
1382,3.0,2,Player
1383,1.0,3,Player
1384,1.0,3,Player
1385,2.0,1,Player
1386,1.0,3,Player
1387,,1,AI
1388,2.0,3,AI
1389,3.0,2,Player
1390,3.0,3,Draw
1391,2.0,1,Player
1392,2.0,3,AI
1393,2.0,3,AI
1394,3.0,3,Draw
1395,3.0,1,AI
1396,3.0,3,Draw
1397,,3,AI
1398,3.0,1,AI
1399,2.0,2,Draw
1400,3.0,2,Player
1401,1.0,3,Player
1402,3.0,3,Draw
1403,3.0,3,Draw
1404,3.0,2,Player
1405,2.0,3,AI
1406,3.0,1,AI
1407,3.0,3,Draw
1408,1.0,1,Draw
1409,3.0,2,Player
1410,2.0,1,Player
1411,3.0,1,AI
1412,1.0,1,Draw
1413,1.0,3,Player
1414,3.0,2,Player
1415,1.0,3,Player
1416,3.0,2,Player
1417,1.0,1,Draw
1418,1.0,3,Player
1419,3.0,1,AI
1420,1.0,1,Draw
1421,1.0,1,Draw
1422,2.0,1,Player
1423,1.0,1,Draw
1424,1.0,3,Player
1425,3.0,1,AI
1426,2.0,3,AI
1427,,3,AI
1428,2.0,3,AI
1429,3.0,2,Player
1430,2.0,3,AI
1431,2.0,1,Player
1432,3.0,2,Player
1433,1.0,1,Draw
1434,3.0,1,AI
1435,1.0,3,Player
1436,2.0,3,AI
1437,1.0,1,Draw
1438,3.0,2,Player
1439,2.0,3,AI
1440,3.0,3,Draw
1441,3.0,1,AI
1442,2.0,2,Draw
1443,2.0,1,Player
1444,2.0,1,Player
1445,2.0,3,AI
1446,,1,AI
1447,1.0,1,Draw
1448,3.0,1,AI
1449,2.0,1,Player
1450,2.0,1,Player
1451,1.0,3,Player
1452,3.0,3,Draw
1453,2.0,3,AI
1454,1.0,3,Player
1455,2.0,2,Draw
1456,2.0,1,Player
1457,1.0,1,Draw
1458,3.0,2,Player
1459,3.0,2,Player
1460,2.0,3,AI
1461,2.0,3,AI
1462,1.0,3,Player
1463,3.0,2,Player
1464,2.0,3,AI
1465,2.0,2,Draw
1466,3.0,1,AI
1467,1.0,3,Player
1468,2.0,1,Player
1469,3.0,1,AI
1470,3.0,3,Draw
1471,3.0,3,Draw
1472,2.0,1,Player
1473,2.0,3,AI
1474,3.0,3,Draw
1475,2.0,3,AI
1476,2.0,1,Player
1477,3.0,2,Player
1478,1.0,3,Player
1479,2.0,1,Player
1480,3.0,1,AI
1481,2.0,2,Draw
1482,1.0,2,AI
1483,3.0,2,Player
1484,3.0,1,AI
1485,3.0,3,Draw
1486,2.0,3,AI
1487,3.0,1,AI
1488,3.0,3,Draw
1489,2.0,1,Player
1490,3.0,1,AI
1491,1.0,3,Player
1492,2.0,1,Player
1493,2.0,3,AI
1494,2.0,1,Player
1495,3.0,2,Player
1496,3.0,2,Player
1497,1.0,3,Player
1498,2.0,3,AI
1499,1.0,1,Draw
1500,3.0,2,Player
1501,2.0,1,Player
1502,2.0,1,Player
1503,2.0,1,Player
1504,3.0,3,Draw
1505,2.0,2,Draw
1506,2.0,1,Player
1507,2.0,3,AI
1508,2.0,3,AI
1509,3.0,1,AI
1510,1.0,1,Draw
1511,1.0,3,Player
1512,3.0,3,Draw
1513,3.0,1,AI
1514,3.0,2,Player
1515,1.0,1,Draw
1516,2.0,1,Player
1517,1.0,1,Draw
1518,3.0,2,Player
1519,2.0,3,AI
1520,2.0,1,Player
1521,2.0,1,Player
1522,2.0,1,Player
1523,2.0,1,Player
1524,2.0,3,AI
1525,2.0,3,AI
1526,3.0,3,Draw
1527,1.0,1,Draw
1528,1.0,3,Player
1529,2.0,1,Player
1530,3.0,2,Player
1531,3.0,1,AI
1532,3.0,3,Draw
1533,2.0,2,Draw
1534,1.0,3,Player
1535,2.0,1,Player
1536,3.0,1,AI
1537,2.0,3,AI
1538,2.0,3,AI
1539,2.0,3,AI
1540,3.0,1,AI
1541,3.0,3,Draw
1542,3.0,3,Draw
1543,2.0,1,Player
1544,2.0,1,Player
1545,2.0,3,AI
1546,2.0,2,Draw
1547,2.0,1,Player
1548,1.0,1,Draw
1549,1.0,3,Player
1550,2.0,3,AI
1551,3.0,2,Player
1552,1.0,2,AI
1553,3.0,1,AI
1554,2.0,1,Player
1555,1.0,3,Player
1556,3.0,3,Draw
1557,3.0,2,Player
1558,2.0,1,Player
1559,3.0,1,AI
1560,1.0,1,Draw
1561,3.0,1,AI
1562,2.0,2,Draw
1563,1.0,1,Draw
1564,1.0,1,Draw
1565,2.0,3,AI
1566,3.0,3,Draw
1567,2.0,2,Draw
1568,1.0,1,Draw
1569,3.0,1,AI
1570,3.0,3,Draw
1571,2.0,3,AI
1572,2.0,1,Player
1573,2.0,1,Player
1574,2.0,1,Player
1575,3.0,1,AI
1576,1.0,2,AI
1577,1.0,3,Player
1578,3.0,1,AI
1579,2.0,1,Player
1580,2.0,3,AI
1581,3.0,1,AI
1582,1.0,1,Draw
1583,1.0,2,AI
1584,3.0,1,AI
1585,2.0,1,Player
1586,2.0,3,AI
1587,2.0,3,AI
1588,2.0,1,Player
1589,2.0,1,Player
1590,3.0,1,AI
1591,2.0,2,Draw
1592,2.0,3,AI
1593,2.0,3,AI
1594,2.0,1,Player
1595,1.0,1,Draw
1596,3.0,2,Player
1597,3.0,3,Draw
1598,2.0,2,Draw
1599,2.0,1,Player
1600,3.0,2,Player
1601,2.0,3,AI
1602,3.0,3,Draw
1603,3.0,1,AI
1604,2.0,1,Player
1605,1.0,1,Draw
1606,3.0,3,Draw
1607,2.0,3,AI
1608,,3,AI
1609,3.0,3,Draw
1610,3.0,2,Player
1611,1.0,3,Player
1612,3.0,1,AI
1613,1.0,1,Draw
1614,2.0,1,Player
1615,2.0,3,AI
1616,3.0,3,Draw
1617,3.0,3,Draw
1618,3.0,3,Draw
1619,2.0,1,Player
1620,1.0,1,Draw
1621,2.0,1,Player
1622,3.0,1,AI
1623,3.0,3,Draw
1624,3.0,1,AI
1625,2.0,1,Player
1626,3.0,1,AI
1627,1.0,2,AI
1628,3.0,1,AI
1629,1.0,1,Draw
1630,2.0,1,Player
1631,3.0,2,Player
1632,1.0,2,AI
1633,3.0,3,Draw
1634,2.0,1,Player
1635,2.0,3,AI
1636,3.0,3,Draw
1637,1.0,1,Draw
1638,3.0,1,AI
1639,3.0,2,Player
1640,3.0,2,Player
1641,3.0,1,AI
1642,2.0,2,Draw
1643,3.0,2,Player
1644,1.0,2,AI
1645,3.0,1,AI
1646,1.0,1,Draw
1647,2.0,2,Draw
1648,2.0,3,AI
1649,1.0,3,Player
1650,2.0,1,Player
1651,3.0,1,AI
1652,1.0,1,Draw
1653,3.0,2,Player
1654,3.0,3,Draw
1655,2.0,1,Player
1656,2.0,3,AI
1657,1.0,3,Player
1658,2.0,3,AI
1659,1.0,1,Draw
1660,1.0,3,Player
1661,1.0,3,Player
1662,1.0,1,Draw
1663,1.0,3,Player
1664,3.0,3,Draw
1665,2.0,1,Player
1666,3.0,2,Player
1667,3.0,1,AI
1668,3.0,3,Draw
1669,2.0,3,AI
1670,2.0,3,AI
1671,2.0,1,Player
1672,2.0,3,AI
1673,1.0,3,Player
1674,1.0,3,Player
1675,3.0,2,Player
1676,3.0,3,Draw
1677,3.0,1,AI
1678,2.0,2,Draw
1679,3.0,1,AI
1680,3.0,2,Player
1681,3.0,1,AI
1682,3.0,1,AI
1683,1.0,2,AI
1684,3.0,1,AI
1685,2.0,3,AI
1686,3.0,1,AI
1687,2.0,3,AI
1688,2.0,3,AI
1689,1.0,1,Draw
1690,2.0,1,Player
1691,2.0,3,AI
1692,3.0,1,AI
1693,3.0,2,Player
1694,3.0,1,AI
1695,1.0,3,Player
1696,3.0,1,AI
1697,3.0,2,Player
1698,2.0,3,AI
1699,2.0,3,AI
1700,1.0,3,Player
1701,2.0,1,Player
1702,3.0,1,AI
1703,3.0,2,Player
1704,3.0,2,Player
1705,1.0,2,AI
1706,2.0,2,Draw
1707,1.0,3,Player
1708,2.0,1,Player
1709,2.0,3,AI
1710,2.0,1,Player
1711,3.0,1,AI
1712,3.0,3,Draw
1713,3.0,3,Draw
1714,,3,AI
1715,3.0,3,Draw
1716,2.0,3,AI
1717,1.0,1,Draw
1718,1.0,1,Draw
1719,2.0,3,AI
1720,3.0,1,AI
1721,1.0,1,Draw
1722,2.0,1,Player
1723,2.0,3,AI
1724,2.0,1,Player
1725,1.0,1,Draw
1726,1.0,3,Player
1727,2.0,3,AI
1728,3.0,1,AI
1729,3.0,2,Player
1730,1.0,1,Draw
1731,1.0,2,AI
1732,3.0,3,Draw
1733,2.0,2,Draw
1734,2.0,2,Draw
1735,2.0,3,AI
1736,2.0,1,Player
1737,1.0,1,Draw
1738,3.0,3,Draw
1739,3.0,2,Player
1740,1.0,3,Player
1741,2.0,1,Player
1742,2.0,3,AI
1743,3.0,1,AI
1744,1.0,3,Player
1745,1.0,2,AI
1746,3.0,3,Draw
1747,3.0,3,Draw
1748,1.0,1,Draw
1749,3.0,1,AI
1750,2.0,1,Player
1751,3.0,3,Draw
1752,3.0,1,AI
1753,2.0,1,Player
1754,3.0,2,Player
1755,2.0,1,Player
1756,2.0,1,Player
1757,2.0,3,AI
1758,2.0,3,AI
1759,2.0,3,AI
1760,1.0,2,AI
1761,2.0,1,Player
1762,1.0,1,Draw
1763,3.0,1,AI
1764,1.0,3,Player
1765,1.0,3,Player
1766,2.0,1,Player
1767,2.0,3,AI
1768,1.0,1,Draw
1769,1.0,3,Player
1770,3.0,1,AI
1771,3.0,2,Player
1772,1.0,1,Draw
1773,2.0,3,AI
1774,2.0,3,AI
1775,1.0,1,Draw
1776,1.0,1,Draw
1777,2.0,1,Player
1778,1.0,2,AI
1779,2.0,3,AI
1780,2.0,3,AI
1781,3.0,3,Draw
1782,3.0,1,AI
1783,3.0,2,Player
1784,3.0,1,AI
1785,2.0,1,Player
1786,2.0,1,Player
1787,2.0,3,AI
1788,3.0,3,Draw
1789,2.0,2,Draw
1790,2.0,3,AI
1791,2.0,2,Draw
1792,3.0,1,AI
1793,1.0,3,Player
1794,2.0,3,AI
1795,1.0,2,AI
1796,2.0,3,AI
1797,3.0,1,AI
1798,3.0,3,Draw
1799,2.0,3,AI
1800,1.0,3,Player
1801,1.0,2,AI
1802,2.0,1,Player
1803,3.0,3,Draw
1804,3.0,3,Draw
1805,1.0,3,Player
1806,1.0,2,AI
1807,1.0,2,AI
1808,2.0,1,Player
1809,2.0,2,Draw
1810,3.0,2,Player
1811,2.0,2,Draw
1812,2.0,3,AI
1813,2.0,2,Draw
1814,3.0,1,AI
1815,2.0,1,Player
1816,3.0,1,AI
1817,1.0,3,Player
1818,1.0,1,Draw
1819,3.0,3,Draw
1820,3.0,1,AI
1821,2.0,2,Draw
1822,2.0,3,AI
1823,3.0,1,AI
1824,1.0,3,Player
1825,1.0,1,Draw
1826,2.0,2,Draw
1827,3.0,3,Draw
1828,2.0,1,Player
1829,2.0,3,AI
1830,2.0,3,AI
1831,3.0,3,Draw
1832,2.0,3,AI
1833,1.0,2,AI
1834,2.0,1,Player
1835,3.0,3,Draw
1836,3.0,1,AI
1837,2.0,1,Player
1838,3.0,1,AI
1839,3.0,3,Draw
1840,3.0,3,Draw
1841,2.0,1,Player
1842,3.0,3,Draw
1843,2.0,3,AI
1844,2.0,2,Draw
1845,2.0,1,Player
1846,1.0,2,AI
1847,1.0,3,Player
1848,1.0,3,Player
1849,3.0,3,Draw
1850,1.0,1,Draw
1851,2.0,3,AI
1852,2.0,3,AI
1853,3.0,2,Player
1854,2.0,2,Draw
1855,2.0,2,Draw
1856,2.0,1,Player
1857,,3,AI
1858,3.0,3,Draw
1859,2.0,3,AI
1860,1.0,3,Player
1861,3.0,3,Draw
1862,2.0,1,Player
1863,3.0,2,Player
1864,3.0,2,Player
1865,3.0,1,AI
1866,2.0,2,Draw
1867,2.0,1,Player
1868,3.0,1,AI
1869,2.0,3,AI
1870,3.0,1,AI
1871,3.0,3,Draw
1872,3.0,1,AI
1873,2.0,1,Player
1874,3.0,1,AI
1875,3.0,1,AI
1876,2.0,1,Player
1877,3.0,1,AI
1878,2.0,3,AI
1879,3.0,3,Draw
1880,1.0,1,Draw
1881,2.0,1,Player
1882,3.0,1,AI
1883,2.0,1,Player
1884,1.0,3,Player
1885,2.0,1,Player
1886,1.0,3,Player
1887,3.0,3,Draw
1888,3.0,2,Player
1889,2.0,2,Draw
1890,1.0,1,Draw
1891,2.0,3,AI
1892,3.0,1,AI
1893,3.0,3,Draw
1894,1.0,3,Player
1895,2.0,3,AI
1896,2.0,1,Player
1897,1.0,1,Draw
1898,1.0,3,Player
1899,3.0,2,Player
1900,2.0,3,AI
1901,2.0,2,Draw
1902,1.0,3,Player
1903,2.0,1,Player
1904,1.0,3,Player
1905,3.0,3,Draw
1906,3.0,1,AI
1907,1.0,3,Player
1908,2.0,3,AI
1909,3.0,1,AI
1910,1.0,1,Draw
1911,1.0,2,AI
1912,3.0,1,AI
1913,3.0,1,AI
1914,3.0,1,AI
1915,3.0,2,Player
1916,1.0,1,Draw
1917,3.0,2,Player
1918,3.0,1,AI
1919,2.0,3,AI
1920,2.0,2,Draw
1921,2.0,3,AI
1922,1.0,3,Player
1923,2.0,2,Draw
1924,3.0,1,AI
1925,2.0,3,AI
1926,3.0,2,Player
1927,2.0,1,Player
1928,3.0,1,AI
1929,2.0,2,Draw
1930,2.0,3,AI
1931,1.0,2,AI
1932,3.0,1,AI
1933,1.0,3,Player
1934,2.0,3,AI
1935,3.0,2,Player
1936,2.0,3,AI
1937,3.0,2,Player
1938,2.0,3,AI
1939,3.0,1,AI
1940,2.0,3,AI
1941,2.0,1,Player
1942,3.0,3,Draw
1943,2.0,1,Player
1944,3.0,3,Draw
1945,2.0,1,Player
1946,1.0,1,Draw
1947,3.0,2,Player
1948,2.0,1,Player
1949,2.0,2,Draw
1950,3.0,1,AI
1951,2.0,3,AI
1952,3.0,1,AI
1953,1.0,3,Player
1954,3.0,1,AI
1955,1.0,1,Draw
1956,3.0,1,AI
1957,2.0,3,AI
1958,2.0,1,Player
1959,3.0,2,Player
1960,2.0,3,AI
1961,1.0,3,Player
1962,2.0,3,AI
1963,2.0,1,Player
1964,2.0,2,Draw
1965,1.0,1,Draw
1966,2.0,1,Player
1967,1.0,3,Player
1968,2.0,1,Player
1969,1.0,2,AI
1970,2.0,3,AI
1971,,3,AI
1972,2.0,1,Player
1973,2.0,1,Player
1974,2.0,1,Player
1975,3.0,3,Draw
1976,2.0,1,Player
1977,3.0,2,Player
1978,1.0,3,Player
1979,2.0,1,Player
1980,3.0,3,Draw
1981,2.0,3,AI
1982,2.0,3,AI
1983,2.0,2,Draw
1984,3.0,1,AI
1985,2.0,1,Player
1986,2.0,2,Draw
1987,1.0,3,Player
1988,1.0,3,Player
1989,2.0,3,AI
1990,2.0,1,Player
1991,1.0,2,AI
1992,2.0,3,AI
1993,2.0,1,Player
1994,3.0,1,AI
1995,2.0,1,Player
1996,2.0,2,Draw
1997,3.0,1,AI
1998,3.0,3,Draw
1999,2.0,3,AI
2000,3.0,1,AI
2001,2.0,1,Player
2002,1.0,3,Player
2003,3.0,1,AI
2004,2.0,3,AI
2005,2.0,3,AI
2006,3.0,3,Draw
2007,2.0,3,AI
2008,3.0,1,AI
2009,1.0,3,Player
2010,2.0,3,AI
2011,3.0,1,AI
2012,1.0,3,Player
2013,2.0,3,AI
2014,2.0,1,Player
2015,3.0,1,AI
2016,3.0,1,AI
2017,2.0,1,Player
2018,1.0,3,Player
2019,2.0,2,Draw
2020,1.0,1,Draw
2021,2.0,3,AI
2022,1.0,1,Draw
2023,3.0,3,Draw
2024,1.0,3,Player
2025,2.0,3,AI
2026,2.0,1,Player
2027,2.0,3,AI
2028,2.0,1,Player
2029,1.0,3,Player
2030,2.0,1,Player
2031,1.0,3,Player
2032,2.0,2,Draw
2033,3.0,3,Draw
2034,2.0,1,Player
2035,2.0,3,AI
2036,3.0,2,Player
2037,1.0,2,AI
2038,2.0,1,Player
2039,2.0,1,Player
2040,3.0,1,AI
2041,1.0,1,Draw
2042,2.0,3,AI
2043,1.0,3,Player
2044,1.0,1,Draw
2045,1.0,1,Draw
2046,1.0,3,Player
2047,2.0,3,AI
2048,2.0,1,Player
2049,2.0,3,AI
2050,3.0,3,Draw
2051,3.0,1,AI
2052,3.0,1,AI
2053,2.0,1,Player
2054,3.0,3,Draw
2055,3.0,1,AI
2056,1.0,1,Draw
2057,3.0,3,Draw
2058,2.0,3,AI
2059,2.0,2,Draw
2060,2.0,3,AI
2061,2.0,1,Player
2062,3.0,3,Draw
2063,3.0,1,AI
2064,2.0,1,Player
2065,1.0,2,AI
2066,3.0,1,AI
2067,1.0,3,Player
2068,2.0,3,AI
2069,1.0,3,Player
2070,2.0,1,Player
2071,1.0,2,AI
2072,3.0,1,AI
2073,3.0,1,AI
2074,2.0,1,Player
2075,3.0,1,AI
2076,2.0,3,AI
2077,3.0,2,Player
2078,1.0,2,AI
2079,3.0,3,Draw
2080,1.0,2,AI
2081,1.0,1,Draw
2082,2.0,3,AI
2083,2.0,1,Player
2084,2.0,2,Draw
2085,1.0,1,Draw
2086,1.0,3,Player
2087,1.0,3,Player
2088,1.0,3,Player
2089,2.0,2,Draw
2090,3.0,1,AI
2091,3.0,1,AI
2092,1.0,3,Player
2093,2.0,3,AI
2094,1.0,3,Player
2095,2.0,1,Player
2096,1.0,2,AI
2097,3.0,2,Player
2098,1.0,1,Draw
2099,2.0,3,AI
2100,3.0,1,AI
2101,2.0,1,Player
2102,2.0,3,AI
2103,2.0,1,Player
2104,2.0,3,AI
2105,2.0,3,AI
2106,1.0,1,Draw
2107,3.0,2,Player
2108,2.0,2,Draw
2109,2.0,2,Draw
2110,3.0,3,Draw
2111,2.0,1,Player
2112,2.0,1,Player
2113,1.0,3,Player
2114,1.0,3,Player
2115,3.0,3,Draw
2116,3.0,3,Draw
2117,1.0,2,AI
2118,2.0,2,Draw
2119,2.0,1,Player
2120,2.0,3,AI
2121,2.0,2,Draw
2122,1.0,3,Player
2123,3.0,3,Draw
2124,2.0,3,AI
2125,3.0,1,AI
2126,1.0,3,Player
2127,3.0,3,Draw
2128,1.0,3,Player
2129,2.0,1,Player
2130,2.0,1,Player
2131,3.0,3,Draw
2132,2.0,3,AI
2133,1.0,1,Draw
2134,2.0,2,Draw
2135,3.0,1,AI
2136,1.0,1,Draw
2137,3.0,1,AI
2138,2.0,1,Player
2139,3.0,2,Player
2140,2.0,1,Player
2141,,1,AI
2142,2.0,1,Player
2143,2.0,3,AI
2144,1.0,3,Player
2145,3.0,3,Draw
2146,2.0,1,Player
2147,2.0,3,AI
2148,2.0,1,Player
2149,3.0,1,AI
2150,1.0,3,Player
2151,3.0,2,Player
2152,2.0,3,AI
2153,2.0,3,AI
2154,2.0,3,AI
2155,1.0,1,Draw
2156,1.0,3,Player
2157,3.0,3,Draw
2158,,3,AI
2159,2.0,1,Player
2160,2.0,3,AI
2161,2.0,3,AI
2162,1.0,3,Player
2163,2.0,1,Player
2164,3.0,3,Draw
2165,2.0,2,Draw
2166,3.0,1,AI
2167,1.0,2,AI
2168,2.0,2,Draw
2169,3.0,1,AI
2170,,2,AI
2171,2.0,3,AI
2172,3.0,2,Player
2173,3.0,3,Draw
2174,2.0,3,AI
2175,2.0,1,Player
2176,3.0,3,Draw
2177,3.0,3,Draw
2178,3.0,1,AI
2179,1.0,3,Player
2180,1.0,3,Player
2181,1.0,3,Player
2182,1.0,3,Player
2183,1.0,3,Player
2184,2.0,3,AI
2185,3.0,2,Player
2186,2.0,1,Player
2187,1.0,2,AI
2188,3.0,1,AI
2189,1.0,3,Player
2190,2.0,2,Draw
2191,2.0,2,Draw
2192,3.0,1,AI
2193,2.0,3,AI
2194,1.0,1,Draw
2195,3.0,1,AI
2196,1.0,3,Player
2197,3.0,3,Draw
2198,,3,AI
2199,1.0,2,AI
2200,2.0,1,Player
2201,1.0,1,Draw
2202,3.0,3,Draw
2203,1.0,1,Draw
2204,1.0,1,Draw
2205,3.0,3,Draw
2206,2.0,2,Draw
2207,3.0,1,AI
2208,1.0,3,Player
2209,2.0,1,Player
2210,3.0,2,Player
2211,1.0,3,Player
2212,3.0,3,Draw
2213,1.0,3,Player
2214,2.0,1,Player
2215,2.0,2,Draw
2216,3.0,3,Draw
2217,1.0,3,Player
2218,2.0,2,Draw
2219,1.0,3,Player
2220,3.0,3,Draw
2221,2.0,1,Player
2222,3.0,2,Player
2223,1.0,1,Draw
2224,1.0,1,Draw
2225,,3,AI
2226,2.0,2,Draw
2227,1.0,1,Draw
2228,3.0,3,Draw
2229,2.0,1,Player
2230,2.0,3,AI
2231,3.0,2,Player
2232,2.0,1,Player
2233,2.0,1,Player
2234,1.0,3,Player
2235,3.0,1,AI
2236,2.0,1,Player
2237,3.0,1,AI
2238,3.0,3,Draw
2239,3.0,1,AI
2240,2.0,1,Player
2241,2.0,1,Player
2242,3.0,3,Draw
2243,2.0,1,Player
2244,1.0,3,Player
2245,3.0,3,Draw
2246,3.0,1,AI
2247,1.0,3,Player
2248,2.0,3,AI
2249,3.0,1,AI
2250,3.0,1,AI
2251,2.0,1,Player
2252,1.0,3,Player
2253,1.0,1,Draw
2254,3.0,2,Player
2255,3.0,3,Draw
2256,3.0,1,AI
2257,2.0,1,Player
2258,3.0,3,Draw
2259,3.0,3,Draw
2260,1.0,1,Draw
2261,3.0,3,Draw
2262,3.0,1,AI
2263,3.0,2,Player
2264,3.0,3,Draw
2265,2.0,1,Player
2266,1.0,1,Draw
2267,1.0,3,Player
2268,1.0,2,AI
2269,2.0,1,Player
2270,1.0,3,Player
2271,2.0,2,Draw
2272,1.0,1,Draw
2273,2.0,2,Draw
2274,2.0,3,AI
2275,3.0,3,Draw
2276,3.0,1,AI
2277,2.0,3,AI
2278,2.0,3,AI
2279,2.0,1,Player
2280,2.0,1,Player
2281,1.0,1,Draw
2282,1.0,1,Draw
2283,2.0,3,AI
2284,1.0,1,Draw
2285,3.0,1,AI
2286,3.0,2,Player
2287,2.0,1,Player
2288,3.0,3,Draw
2289,2.0,1,Player
2290,1.0,1,Draw
2291,2.0,1,Player
2292,3.0,1,AI
2293,1.0,1,Draw
2294,1.0,1,Draw
2295,3.0,1,AI
2296,2.0,3,AI
2297,3.0,1,AI
2298,2.0,3,AI
2299,3.0,3,Draw
2300,2.0,1,Player
2301,2.0,3,AI
2302,1.0,2,AI
2303,2.0,3,AI
2304,1.0,2,AI
2305,3.0,3,Draw
2306,1.0,2,AI
2307,2.0,2,Draw
2308,2.0,3,AI
2309,2.0,1,Player
2310,2.0,3,AI
2311,1.0,1,Draw
2312,2.0,3,AI
2313,3.0,3,Draw
2314,2.0,1,Player
2315,1.0,3,Player
2316,2.0,3,AI
2317,3.0,1,AI
2318,3.0,1,AI
2319,3.0,3,Draw
2320,3.0,3,Draw
2321,3.0,3,Draw
2322,,1,AI
2323,1.0,3,Player
2324,2.0,3,AI
2325,1.0,1,Draw
2326,2.0,1,Player
2327,2.0,1,Player
2328,2.0,3,AI
2329,2.0,2,Draw
2330,2.0,3,AI
2331,3.0,1,AI
2332,2.0,1,Player
2333,1.0,3,Player
2334,1.0,2,AI
2335,1.0,3,Player
2336,1.0,1,Draw
2337,2.0,3,AI
2338,2.0,3,AI
2339,3.0,3,Draw
2340,2.0,3,AI
2341,3.0,1,AI
2342,2.0,3,AI
2343,1.0,3,Player
2344,2.0,3,AI
2345,2.0,3,AI
2346,2.0,2,Draw
2347,3.0,2,Player
2348,1.0,3,Player
2349,3.0,2,Player
2350,2.0,1,Player
2351,2.0,3,AI
2352,2.0,3,AI
2353,2.0,1,Player
2354,1.0,3,Player
2355,,1,AI
2356,2.0,1,Player
2357,2.0,1,Player
2358,2.0,1,Player
2359,2.0,1,Player
2360,3.0,1,AI
2361,2.0,2,Draw
